goal	rule	score
parent(Z, _EX3)	parent(elia_martell, aegon_targaryen)	1
parent(selyse_baratheon, X)	parent(selyse_baratheon, shireen_baratheon)	1
parent(_EX2, Y)	parent(unknown_mother_targaryen, aerys_targaryen)	1
parent(X, _EX0)	parent(ellaria_sand, four_unknown_martells)	1
ancestor(rhaegar_targaryen, _EX0)	ancestor(X, Y) :- parent(X, Y)	1
parent(ellaria_sand, _EX6)	parent(ellaria_sand, tyene_sand)	1
parent(rhaella_targaryen, _EX1)	parent(rhaella_targaryen, daenerys_targaryen)	1
parent(X, Z)	parent(rhaegar_targaryen, jon_snow)	1
parent(_EX0, _EX3)	parent(unknown_mother_lannister, kevan_lannister)	1
parent(jaime_lannister, myrcella_lannister)	parent(jaime_lannister, myrcella_lannister)	1
parent(_EX5, tommen_lannister)	parent(cersei_lannister, tommen_lannister)	1
parent(X, _EX5)	parent(unknown_mother_targaryen, rhaella_targaryen)	1
male(X)	male(robert_baratheon)	1
ancestor(doran_martell, _EX5)	ancestor(X, Y) :- parent(X, Y)	1
parent(X, _EX5)	parent(unknown_mother_martell, oberyn_martell)	1
parent(_EX3, _EX4)	parent(unknown_mother_martell, ella_martell)	1
parent(Z, _EX3)	parent(eddard_stark, sansa_stark)	1
parent(_EX4, _EX2)	parent(catelyn_stark, bran_stark)	1
parent(_EX4, Y)	parent(tytos_lannister, tywin_lannister)	1
ancestor(X, _EX2)	ancestor(X, Y) :- parent(X, Y)	1
parent(X, Y)	parent(jaime_lannister, joffery_lannister)	1
parent(X, Y)	parent(unknown_mother_stark, brandon_stark)	1
ancestor(balon_greyjoy, rodrick_greyjoy)	ancestor(X, Y) :- parent(X, Y)	1
parent(_EX6, X)	parent(catelyn_stark, arya_stark)	1
parent(_EX0, X)	parent(oberyn_martell, four_unknown_martells)	1
parent(_EX5, duncan_targaryen)	parent(unknown_mother_targaryen, duncan_targaryen)	1
parent(doran_martell, _EX5)	parent(doran_martell, trystane_martell)	1
parent(tywin_lannister, Y)	parent(tywin_lannister, tyrion_lannister)	1
ancestor(lewyn_martell, tyene_sand)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(balon_greyjoy, _EX3)	parent(balon_greyjoy, yara_greyjoy)	1
parent(_EX0, _EX4)	parent(unknown_mother_martell, doran_martell)	1
parent(rickard_stark, brandon_stark)	parent(rickard_stark, brandon_stark)	1
ancestor(Y, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
ancestor(X, nymeria_sand)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(_EX6, _EX0)	parent(unknown_mother_lannister, kevan_lannister)	1
parent(X, _EX1)	parent(tywin_lannister, jaime_lannister)	1
parent(X, Y)	parent(aerys_targaryen, daenerys_targaryen)	1
male(X)	male(mace_tyrell)	1
parent(mellario_of_norvos, _EX6)	parent(mellario_of_norvos, trystane_martell)	1
parent(_EX4, X)	parent(rickard_stark, lyanna_stark)	1
parent(kevan_lannister, martyn_lannister)	parent(kevan_lannister, martyn_lannister)	1
parent(X, _EX6)	parent(unknown_mother_lannister, kevan_lannister)	1
parent(_EX1, doran_martell)	parent(lewyn_martell, doran_martell)	1
parent(X, viserys_targaryen)	parent(rhaella_targaryen, viserys_targaryen)	1
parent(Y, Z)	parent(joanna_lannister, jaime_lannister)	1
ancestor(kevan_lannister, X)	ancestor(X, Y) :- parent(X, Y)	1
male(rickon_stark)	male(rickon_stark)	1
parent(_EX0, _EX4)	parent(unknown_mother_martell, ella_martell)	1
parent(Z, X)	parent(unknown_mother_stark, lyanna_stark)	1
parent(_EX0, _EX4)	parent(rickard_stark, eddard_stark)	1
parent(X, _EX2)	parent(cersei_lannister, joffery_lannister)	1
parent(_EX0, _EX3)	parent(balon_greyjoy, yara_greyjoy)	1
ancestor(jaime_lannister, X)	ancestor(X, Y) :- parent(X, Y)	1
ancestor(lyanna_stark, Z)	ancestor(X, Y) :- parent(X, Y)	1
parent(_EX4, X)	parent(aegon_v_targaryen, duncan_targaryen)	1
parent(X, _EX2)	parent(tywin_lannister, jaime_lannister)	1
male(gendry)	male(gendry)	1
male(_EX1)	male(viserys_targaryen)	1
parent(_EX6, X)	parent(catelyn_stark, sansa_stark)	1
parent(X, _EX4)	parent(unknown_mother_targaryen, aerys_targaryen)	1
parent(_EX4, Y)	parent(kevan_lannister, lancel_lannister)	1
parent(_EX4, _EX0)	parent(alannys_harlaw, yara_greyjoy)	1
parent(eddard_stark, Z)	parent(eddard_stark, rickon_stark)	1
parent(_EX0, _EX3)	parent(unknown_mother_stark, eddard_stark)	1
ancestor(Z, _EX3)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(_EX6, X)	parent(kevan_lannister, martyn_lannister)	1
parent(X, _EX3)	parent(eddard_stark, arya_stark)	1
parent(_EX4, Y)	parent(unknown_mother_targaryen, aerys_targaryen)	1
parent(X, cersei_lannister)	parent(joanna_lannister, cersei_lannister)	1
parent(_EX4, Y)	parent(balon_greyjoy, yara_greyjoy)	1
parent(X, _EX3)	parent(eddard_stark, bran_stark)	1
female(X)	female(cersei_lannister)	1
parent(Y, X)	parent(catelyn_stark, rickon_stark)	1
parent(cassana_estermont, robert_baratheon)	parent(cassana_estermont, robert_baratheon)	1
parent(X, _EX6)	parent(unknown_father_greyjoy, euron_greyjoy)	1
parent(X, _EX5)	parent(cassana_estermont, stannis_baratheon)	1
parent(_EX3, _EX4)	parent(cersei_lannister, joffery_lannister)	1
parent(_EX4, Y)	parent(cersei_lannister, myrcella_lannister)	1
parent(_EX4, X)	parent(catelyn_stark, robb_stark)	1
male(_EX1)	male(gendry)	1
love(daenerys_targaryen, jon_snow)	love(daenerys_targaryen, jon_snow)	1
parent(_EX4, Y)	parent(alannys_harlaw, theon_greyjoy)	1
parent(_EX3, _EX4)	parent(oberyn_martell, four_unknown_martells)	1
parent(_EX6, X)	parent(rhaella_targaryen, rhaegar_targaryen)	1
parent(_EX0, stannis_baratheon)	parent(steffon_baratheon, stannis_baratheon)	1
parent(oberyn_martell, _EX5)	parent(oberyn_martell, nymeria_sand)	1
male(_EX1)	male(bran_stark)	1
parent(X, kevan_lannister)	parent(unknown_mother_lannister, kevan_lannister)	1
parent(_EX6, _EX4)	parent(unknown_mother_martell, oberyn_martell)	1
parent(aerys_targaryen, _EX2)	parent(aerys_targaryen, daenerys_targaryen)	1
parent(Y, X)	parent(catelyn_stark, robb_stark)	1
parent(X, Z)	parent(unknown_mother_targaryen, aerys_targaryen)	1
parent(_EX4, _EX0)	parent(rhaegar_targaryen, jon_snow)	1
male(Z)	male(gendry)	1
parent(X, _EX1)	parent(steffon_baratheon, robert_baratheon)	1
parent(X, _EX1)	parent(cassana_estermont, renly_baratheon)	1
status(Y, X)	status(varys, dead)	1
parent(_EX6, X)	parent(balon_greyjoy, rodrick_greyjoy)	1
parent(rhaegar_targaryen, _EX5)	parent(rhaegar_targaryen, aegon_targaryen)	1
parent(_EX4, _EX2)	parent(catelyn_stark, rickon_stark)	1
male(Z)	male(tytos_lannister)	1
male(Y)	male(loras_tyrell)	1
parent(_EX4, _EX2)	parent(unknown_father_greyjoy, balon_greyjoy)	1
male(Z)	male(theon_greyjoy)	1
parent(X, Z)	parent(cersei_lannister, myrcella_lannister)	1
parent(aerys_targaryen, _EX5)	parent(aerys_targaryen, daenerys_targaryen)	1
parent(_EX4, _EX2)	parent(catelyn_stark, robb_stark)	1
parent(X, _EX2)	parent(luthor_tyrell, mace_tyrell)	1
parent(X, _EX1)	parent(elia_martell, aegon_targaryen)	1
parent(X, _EX2)	parent(lewyn_martell, oberyn_martell)	1
ancestor(_EX1, willem_lannister)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(X, _EX5)	parent(rhaella_targaryen, daenerys_targaryen)	1
parent(_EX4, _EX0)	parent(rhaegar_targaryen, rhaenys_targaryen)	1
female(_EX1)	female(alannys_harlaw)	1
father(X, Y)	father(X, Y) :- male(X), parent(X, Y)	1
parent(_EX4, X)	parent(mace_tyrell, loras_tyrell)	1
ancestor(rhaella_targaryen, _EX1)	ancestor(X, Y) :- parent(X, Y)	1
parent(X, _EX2)	parent(oberyn_martell, nymeria_sand)	1
parent(doran_martell, _EX0)	parent(doran_martell, trystane_martell)	1
parent(_EX6, _EX4)	parent(rhaegar_targaryen, aegon_targaryen)	1
parent(rhaella_targaryen, _EX5)	parent(rhaella_targaryen, daenerys_targaryen)	1
parent(Z, X)	parent(unknown_mother_sand_1, obara_sand)	1
parent(X, _EX1)	parent(oberyn_martell, nymeria_sand)	1
parent(_EX0, _EX4)	parent(oberyn_martell, four_unknown_martells)	1
parent(_EX1, X)	parent(tytos_lannister, kevan_lannister)	1
parent(aerys_targaryen, _EX2)	parent(aerys_targaryen, viserys_targaryen)	1
parent(_EX3, _EX4)	parent(alannys_harlaw, maron_greyjoy)	1
ancestor(aerys_targaryen, X)	ancestor(X, Y) :- parent(X, Y)	1
parent(Y, X)	parent(alannys_harlaw, yara_greyjoy)	1
parent(Y, X)	parent(unknown_mother_sand_2, nymeria_sand)	1
parent(X, _EX3)	parent(unknown_mother_martell, ella_martell)	1
parent(_EX1, X)	parent(kevan_lannister, lancel_lannister)	1
parent(_EX2, Y)	parent(eddard_stark, robb_stark)	1
parent(_EX3, _EX4)	parent(stannis_baratheon, shireen_baratheon)	1
parent(X, _EX1)	parent(steffon_baratheon, renly_baratheon)	1
parent(X, _EX5)	parent(tywin_lannister, jaime_lannister)	1
male(X)	male(benjen_stark)	1
parent(_EX3, _EX4)	parent(luthor_tyrell, mace_tyrell)	1
female(_EX4)	female(ellaria_sand)	1
parent(_EX4, _EX2)	parent(mace_tyrell, loras_tyrell)	1
ancestor(aerys_targaryen, _EX4)	ancestor(X, Y) :- parent(X, Y)	1
parent(X, _EX4)	parent(elia_martell, aegon_targaryen)	1
parent(kevan_lannister, _EX2)	parent(kevan_lannister, willem_lannister)	1
parent(_EX2, X)	parent(unknown_mother_targaryen, rhaella_targaryen)	1
parent(lyanna_stark, _EX6)	parent(lyanna_stark, jon_snow)	1
parent(X, _EX1)	parent(rickard_stark, benjen_stark)	1
parent(Y, Z)	parent(eddard_stark, arya_stark)	1
parent(_EX0, _EX3)	parent(aegon_v_targaryen, daeron_targaryen)	1
parent(_EX1, X)	parent(oberyn_martell, tyene_sand)	1
parent(_EX4, _EX2)	parent(alannys_harlaw, yara_greyjoy)	1
ancestor(kevan_lannister, _EX1)	ancestor(X, Y) :- parent(X, Y)	1
parent(Y, Z)	parent(eddard_stark, bran_stark)	1
parent(X, _EX6)	parent(tywin_lannister, cersei_lannister)	1
parent(_EX1, X)	parent(alannys_harlaw, theon_greyjoy)	1
status(X, dead)	status(walder_frey, dead)	1
parent(X, brandon_stark)	parent(rickard_stark, brandon_stark)	1
parent(_EX0, X)	parent(aegon_v_targaryen, rhaella_targaryen)	1
male(X)	male(rickard_stark)	1
parent(Y, X)	parent(rhaegar_targaryen, jon_snow)	1
parent(_EX1, X)	parent(alannys_harlaw, rodrick_greyjoy)	1
parent(eddard_stark, X)	parent(eddard_stark, sansa_stark)	1
parent(X, rhaella_targaryen)	parent(unknown_mother_targaryen, rhaella_targaryen)	1
parent(balon_greyjoy, _EX5)	parent(balon_greyjoy, yara_greyjoy)	1
parent(Z, _EX3)	parent(eddard_stark, arya_stark)	1
parent(mace_tyrell, _EX4)	parent(mace_tyrell, margaery_tyrell)	1
parent(X, _EX5)	parent(steffon_baratheon, robert_baratheon)	1
parent(_EX5, X)	parent(elia_martell, rhaenys_targaryen)	1
parent(Y, doran_martell)	parent(unknown_mother_martell, doran_martell)	1
parent(eddard_stark, _EX2)	parent(eddard_stark, robb_stark)	1
parent(X, _EX4)	parent(eddard_stark, sansa_stark)	1
parent(X, Z)	parent(elia_martell, aegon_targaryen)	1
parent(_EX0, _EX4)	parent(alannys_harlaw, maron_greyjoy)	1
parent(_EX3, X)	parent(rickard_stark, lyanna_stark)	1
parent(_EX6, _EX0)	parent(tywin_lannister, cersei_lannister)	1
parent(_EX5, robb_stark)	parent(eddard_stark, robb_stark)	1
parent(_EX2, Y)	parent(ellaria_sand, four_unknown_martells)	1
parent(_EX4, _EX0)	parent(tytos_lannister, kevan_lannister)	1
parent(Y, Z)	parent(rickard_stark, eddard_stark)	1
parent(_EX4, _EX0)	parent(kevan_lannister, lancel_lannister)	1
parent(X, _EX2)	parent(unknown_mother_stark, benjen_stark)	1
parent(_EX4, X)	parent(jaime_lannister, joffery_lannister)	1
parent(aerys_targaryen, rhaegar_targaryen)	parent(aerys_targaryen, rhaegar_targaryen)	1
parent(_EX6, _EX4)	parent(aerys_targaryen, viserys_targaryen)	1
parent(X, _EX0)	parent(cersei_lannister, joffery_lannister)	1
parent(eddard_stark, _EX4)	parent(eddard_stark, rickon_stark)	1
parent(X, _EX5)	parent(cassana_estermont, renly_baratheon)	1
parent(_EX6, X)	parent(unknown_mother_stark, brandon_stark)	1
parent(alannys_harlaw, _EX6)	parent(alannys_harlaw, maron_greyjoy)	1
parent(_EX4, _EX0)	parent(oberyn_martell, tyene_sand)	1
parent(X, Z)	parent(eddard_stark, sansa_stark)	1
status(Y, X)	status(rickon_stark, dead)	1
parent(_EX4, _EX0)	parent(cersei_lannister, myrcella_lannister)	1
parent(unknown_mother_lannister, X)	parent(unknown_mother_lannister, kevan_lannister)	1
parent(tywin_lannister, X)	parent(tywin_lannister, cersei_lannister)	1
female(_EX4)	female(cassana_estermont)	1
female(myrcella_lannister)	female(myrcella_lannister)	1
parent(_EX4, _EX0)	parent(alannys_harlaw, theon_greyjoy)	1
parent(rhaella_targaryen, _EX1)	parent(rhaella_targaryen, rhaegar_targaryen)	1
parent(_EX4, _EX2)	parent(lewyn_martell, doran_martell)	1
parent(X, _EX3)	parent(cersei_lannister, joffery_lannister)	1
parent(X, _EX5)	parent(elia_martell, aegon_targaryen)	1
parent(X, _EX1)	parent(kevan_lannister, martyn_lannister)	1
son(jaime_lannister, _EX1)	son(X, Y) :- male(X), parent(Y, X)	1
male(X)	male(renly_baratheon)	1
parent(X, _EX2)	parent(joanna_lannister, jaime_lannister)	1
parent(_EX6, X)	parent(unknown_mother_martell, ella_martell)	1
male(X)	male(tommen_lannister)	1
parent(X, theon_greyjoy)	parent(balon_greyjoy, theon_greyjoy)	1
parent(_EX0, X)	parent(unknown_mother_greyjoy, balon_greyjoy)	1
parent(_EX6, X)	parent(rickard_stark, eddard_stark)	1
ancestor(X, _EX5)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(X, bran_stark)	parent(eddard_stark, bran_stark)	1
male(_EX1)	male(jon_snow)	1
parent(_EX0, _EX4)	parent(rhaella_targaryen, daenerys_targaryen)	1
parent(X, _EX1)	parent(joanna_lannister, jaime_lannister)	1
parent(Y, balon_greyjoy)	parent(unknown_father_greyjoy, balon_greyjoy)	1
parent(X, _EX2)	parent(selyse_baratheon, shireen_baratheon)	1
parent(Z, _EX3)	parent(unknown_mother_martell, ella_martell)	1
parent(Z, X)	parent(jaime_lannister, myrcella_lannister)	1
parent(Y, Z)	parent(tywin_lannister, tyrion_lannister)	1
ancestor(tytos_lannister, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(X, _EX2)	parent(kevan_lannister, martyn_lannister)	1
parent(X, _EX1)	parent(selyse_baratheon, shireen_baratheon)	1
ancestor(X, jon_snow)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(X, _EX5)	parent(eddard_stark, sansa_stark)	1
parent(X, _EX5)	parent(steffon_baratheon, renly_baratheon)	1
male(X)	male(luthor_tyrell)	1
parent(_EX1, X)	parent(aegon_v_targaryen, daeron_targaryen)	1
parent(X, _EX0)	parent(alannys_harlaw, maron_greyjoy)	1
status(X, dead)	status(eddard_stark, dead)	1
female(X)	female(nymeria_sand)	1
parent(X, _EX5)	parent(rickard_stark, benjen_stark)	1
parent(_EX6, _EX4)	parent(elia_martell, rhaenys_targaryen)	1
parent(X, _EX0)	parent(stannis_baratheon, shireen_baratheon)	1
parent(X, _EX6)	parent(oberyn_martell, sarella_sand)	1
parent(X, _EX0)	parent(luthor_tyrell, mace_tyrell)	1
ancestor(eddard_stark, Y)	ancestor(X, Y) :- parent(X, Y)	1
parent(X, _EX6)	parent(jaime_lannister, myrcella_lannister)	1
parent(cersei_lannister, X)	parent(cersei_lannister, joffery_lannister)	1
parent(alannys_harlaw, Z)	parent(alannys_harlaw, yara_greyjoy)	1
parent(_EX0, X)	parent(catelyn_stark, bran_stark)	1
parent(_EX0, _EX4)	parent(unknown_mother_lannister, tywin_lannister)	1
parent(X, _EX3)	parent(alannys_harlaw, maron_greyjoy)	1
parent(X, _EX0)	parent(oberyn_martell, nymeria_sand)	1
parent(_EX4, Y)	parent(alerie_hightower, loras_tyrell)	1
parent(_EX1, X)	parent(mace_tyrell, margaery_tyrell)	1
male(_EX1)	male(robb_stark)	1
parent(_EX4, Y)	parent(unknown_mother_sand_1, obara_sand)	1
parent(_EX0, _EX3)	parent(alerie_hightower, loras_tyrell)	1
parent(cersei_lannister, _EX2)	parent(cersei_lannister, joffery_lannister)	1
parent(X, _EX2)	parent(mellario_of_norvos, trystane_martell)	1
parent(aerys_targaryen, Z)	parent(aerys_targaryen, viserys_targaryen)	1
parent(Y, X)	parent(cersei_lannister, myrcella_lannister)	1
parent(Y, Z)	parent(unknown_mother_targaryen, rhaella_targaryen)	1
parent(Y, X)	parent(alannys_harlaw, theon_greyjoy)	1
parent(X, Y)	parent(tywin_lannister, cersei_lannister)	1
parent(X, _EX3)	parent(cassana_estermont, stannis_baratheon)	1
parent(_EX6, _EX0)	parent(jaime_lannister, myrcella_lannister)	1
male(X)	male(aegon_v_targaryen)	1
ancestor(X, martyn_lannister)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(X, _EX2)	parent(robert_baratheon, gendry)	1
parent(_EX2, X)	parent(balon_greyjoy, theon_greyjoy)	1
parent(_EX2, X)	parent(tywin_lannister, jaime_lannister)	1
parent(Z, X)	parent(catelyn_stark, robb_stark)	1
parent(X, _EX2)	parent(mace_tyrell, margaery_tyrell)	1
parent(X, _EX1)	parent(alerie_hightower, margaery_tyrell)	1
status(X, dead)	status(tommen_lannister, dead)	1
parent(_EX2, Y)	parent(eddard_stark, bran_stark)	1
status(Y, X)	status(daeron_targaryen, dead)	1
parent(X, _EX1)	parent(robert_baratheon, gendry)	1
parent(_EX4, _EX2)	parent(aegon_v_targaryen, aerys_targaryen)	1
parent(tywin_lannister, _EX5)	parent(tywin_lannister, cersei_lannister)	1
male(_EX1)	male(tywin_lannister)	1
parent(Y, X)	parent(unknown_mother_targaryen, aerys_targaryen)	1
ancestor(tywin_lannister, _EX4)	ancestor(X, Y) :- parent(X, Y)	1
parent(_EX3, X)	parent(jaime_lannister, joffery_lannister)	1
status(X, dead)	status(duncan_targaryen, dead)	1
male(Z)	male(tywin_lannister)	1
parent(_EX6, _EX4)	parent(stannis_baratheon, shireen_baratheon)	1
parent(_EX0, X)	parent(unknown_father_greyjoy, aeron_greyjoy)	1
parent(balon_greyjoy, _EX2)	parent(balon_greyjoy, yara_greyjoy)	1
parent(_EX0, _EX4)	parent(cassana_estermont, renly_baratheon)	1
parent(_EX2, X)	parent(cassana_estermont, renly_baratheon)	1
parent(X, _EX5)	parent(kevan_lannister, martyn_lannister)	1
parent(_EX0, X)	parent(rickard_stark, lyanna_stark)	1
parent(_EX0, X)	parent(cassana_estermont, robert_baratheon)	1
parent(_EX6, _EX0)	parent(rhaella_targaryen, viserys_targaryen)	1
male(_EX1)	male(steffon_baratheon)	1
parent(X, _EX2)	parent(eddard_stark, robb_stark)	1
parent(_EX6, _EX0)	parent(catelyn_stark, rickon_stark)	1
parent(X, Y)	parent(kevan_lannister, willem_lannister)	1
parent(eddard_stark, X)	parent(eddard_stark, arya_stark)	1
parent(eddard_stark, _EX2)	parent(eddard_stark, bran_stark)	1
parent(_EX4, Y)	parent(unknown_mother_targaryen, daeron_targaryen)	1
parent(X, _EX4)	parent(oberyn_martell, sarella_sand)	1
parent(unknown_mother_greyjoy, _EX6)	parent(unknown_mother_greyjoy, euron_greyjoy)	1
parent(_EX6, _EX0)	parent(catelyn_stark, robb_stark)	1
parent(X, _EX0)	parent(unknown_mother_stark, benjen_stark)	1
parent(_EX4, Y)	parent(unknown_mother_sand_3, sarella_sand)	1
parent(_EX3, _EX4)	parent(catelyn_stark, bran_stark)	1
parent(X, _EX1)	parent(unknown_mother_martell, doran_martell)	1
parent(X, _EX5)	parent(rhaella_targaryen, rhaegar_targaryen)	1
parent(_EX5, bran_stark)	parent(eddard_stark, bran_stark)	1
parent(_EX2, X)	parent(lewyn_martell, oberyn_martell)	1
parent(_EX5, tommen_lannister)	parent(jaime_lannister, tommen_lannister)	1
parent(_EX5, jon_snow)	parent(lyanna_stark, jon_snow)	1
female(_EX1)	female(joanna_lannister)	1
parent(_EX0, _EX3)	parent(cersei_lannister, tommen_lannister)	1
parent(X, _EX3)	parent(unknown_mother_lannister, tywin_lannister)	1
parent(_EX0, obara_sand)	parent(oberyn_martell, obara_sand)	1
female(_EX4)	female(rhaella_targaryen)	1
parent(kevan_lannister, Z)	parent(kevan_lannister, lancel_lannister)	1
parent(_EX3, _EX4)	parent(eddard_stark, robb_stark)	1
parent(_EX0, X)	parent(unknown_father_greyjoy, balon_greyjoy)	1
parent(Y, Z)	parent(cassana_estermont, stannis_baratheon)	1
son(Z, _EX5)	son(X, Y) :- male(X), parent(Y, X)	1
parent(_EX3, X)	parent(aerys_targaryen, daenerys_targaryen)	1
parent(_EX0, _EX4)	parent(rickard_stark, benjen_stark)	1
parent(_EX0, X)	parent(catelyn_stark, robb_stark)	1
parent(_EX5, renly_baratheon)	parent(cassana_estermont, renly_baratheon)	1
parent(X, _EX4)	parent(eddard_stark, arya_stark)	1
male(X)	male(duncan_targaryen)	1
parent(lyanna_stark, _EX4)	parent(lyanna_stark, jon_snow)	1
parent(rhaella_targaryen, Z)	parent(rhaella_targaryen, viserys_targaryen)	1
parent(_EX1, X)	parent(ellaria_sand, four_unknown_martells)	1
parent(rickard_stark, Z)	parent(rickard_stark, eddard_stark)	1
parent(unknown_mother_stark, _EX6)	parent(unknown_mother_stark, benjen_stark)	1
parent(X, nymeria_sand)	parent(unknown_mother_sand_2, nymeria_sand)	1
parent(_EX6, _EX0)	parent(alannys_harlaw, yara_greyjoy)	1
parent(X, Y)	parent(jaime_lannister, myrcella_lannister)	1
parent(Z, _EX3)	parent(tytos_lannister, kevan_lannister)	1
parent(X, _EX6)	parent(alannys_harlaw, yara_greyjoy)	1
parent(X, _EX6)	parent(unknown_mother_sand_2, nymeria_sand)	1
parent(mace_tyrell, _EX3)	parent(mace_tyrell, margaery_tyrell)	1
parent(Y, Z)	parent(rhaella_targaryen, daenerys_targaryen)	1
ancestor(jaime_lannister, _EX1)	ancestor(X, Y) :- parent(X, Y)	1
parent(_EX4, _EX2)	parent(olenna_tyrell, mace_tyrell)	1
parent(X, Y)	parent(joanna_lannister, cersei_lannister)	1
parent(_EX6, _EX0)	parent(cersei_lannister, tommen_lannister)	1
ancestor(mace_tyrell, X)	ancestor(X, Y) :- parent(X, Y)	1
parent(X, Z)	parent(eddard_stark, arya_stark)	1
